,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
138,2020-10-07 13:04:49,#Even if it’s something you #disagree with there is #no #fun #feeling that in #order to #go along you have to #get #along $SPI $TSLA $AAPL $EBS $CROX $FRC $LW $PLL $VIR $SAGE $AVNT $GPI $BA $UAL $HD $LLY $JPM $UAL $LNC $GS $CAH $AAL $RCL $AXP $V $SPG $MMM $CRM $VLO $DIS $CAT $NKE ,310,0.00716829302131989,0.0,1.0,0.0,0.0
139,2020-10-07 13:03:09,Kudlow Has Been Dead Wrong. How Is He Still Given The Platform?  $aapl $amzn $ba $bhc $brk $ko $ibm $pep $msft $nflx $tsla $goog $mcd $shak $crm $tst $dis $f $ge $gm $hlf $iep $ge $gm $tgt $kr $jpm $bac $c $ms $gs $dal $luv $ual $nke $sbux  $tst $abbv $pfe $mrk $googl $orcl ,131,0.003029181889654535,0.125,0.875,0.0,-0.8150615132035334
142,2020-10-07 12:25:37,"$AYTU-Earnings - Aytu Bioscience Inc's fourth-quarter revenues climbed 766% year-over-year to $14.9 million, exceeding the consensus estimate of $13.75 million. $SNOW $PLAY $NKLA $INO $DKNG $PTON $WKHS $SPAQ $JCPNQ $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAY $AAPL $FB $TWTR $GS ",1244,0.028765666188780462,0.0,1.0,0.0,0.0
143,2020-10-07 12:17:23,"Goldman Sachs Group Inc $GS to Post Q3 2020 Earnings of $5.76 Per Share, Piper Sandler Forecasts  #stocks",7985,0.18464135411367524,0.0,0.885,0.115,0.3506538408176479
144,2020-10-07 12:13:13,It’s crazy to think stimulus can prevent a massive correction. Can we keep doing stimulus every time people need money? Protect your cash &amp; use stops! Very delicate balance here in the markets! Financial/bank stocks are risky for many years going forward. $spy $qqq $jpm $c $gs,59,0.0013642880266383018,0.124,0.7759999999999999,0.10099999999999999,-0.29430096425102903
145,2020-10-07 12:07:13,"Goldman Sachs Group Inc $GS to Post Q3 2020 Earnings of $5.76 Per Share, Piper Sandler Forecasts ",746,0.01725015030291819,0.0,0.879,0.121,0.3011060444896637
146,2020-10-07 11:44:50,$GS $GM ,1044,0.024140961013735373,0.0,1.0,0.0,0.0
147,2020-10-07 11:44:07, why are $GS so bad at equity analysis,11456,0.2649031124265828,0.391,0.609,0.0,-0.8469791240808399
148,2020-10-07 11:37:55,$GS in Uptrend: RSI indicator exits oversold zone. View odds for this and other indicators:  #GoldmanSachsGroup #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today ,6497,0.15023354761133978,0.0,1.0,0.0,0.0
150,2020-10-07 10:28:36,We Want Checks!   $aapl $amzn $ba $bhc $brk $ko $ibm $pep $msft $nflx $tsla $goog $mcd $shak $crm $tst $dis $f $ge $gm $hlf $iep $ge $gm $tgt $kr $jpm $bac $c $ms $gs $dal $luv $ual $nke $sbux  $tst $abbv $pfe $mrk $googl $orcl ,131,0.003029181889654535,0.0,0.965,0.035,0.15155770938352686
154,2020-10-07 09:45:03,Funny how  baulks at funding further furlough that’s cost circa £35bn yet back in 2008 the Govt was happy spending £750bn bailing out their banking cronies. #ftse $GS $JPM,112,0.002589834898025251,0.0,0.804,0.196,0.7669812236969894
159,2020-10-07 06:39:49,Goldman Sachs will promote fewer partners this year and give them access to profits from its private investment funds.🦴    $SPY $XLF $GS $MS $JPM $BAC $C $HSBC $CS $DB #finance #markets #investmentbanking ,965,0.02231420246959256,0.0,0.845,0.155,0.6854616727558618
160,2020-10-07 06:32:23,#down day $nasdaq $es_f $AAPL #daytrading #marketprofile #futures $spx $zb_f $nq_f $cl_f $GC_f $amzn $XOM $ibm $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f ,6085,0.14070665495074688,0.0,1.0,0.0,0.0
164,2020-10-07 05:56:05,$GS #Trump $GE #SEC #Daimler $BA $AAPL $JCPNQ  FRONT PAGE  ,891,0.020603061554825882,0.0,1.0,0.0,0.0
166,2020-10-07 04:26:10," believes now is when you should dump it all into stocks, though they were recommending you sell everything in March. No wonder $BRK.A dumped $GS -  a soon to be OBE business",5,0.00011561762937612727,0.217,0.7829999999999999,0.0,-0.7579876266013043
168,2020-10-07 04:19:31,$RMSL OVERSOLD #BIOTECH 1000%+gain POTENTIAL💸📈🛒 $SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL $NFLX $AMZN $TSLA $FB $MSFT $DIA $NDX $IWM $QCOM $GDX $DAX $BYND $TWTR $GLD $SLV $GE_F $BABA $TLT $LYFT $VXX $TVIX $VIX $XLE $XOM $JPM $GS $GOOG $DIS $IBM #Options ,113,0.002612958423900476,0.0,1.0,0.0,0.0
169,2020-10-07 03:56:12,Been awhile since I have updated my long term holdings weight. (Stocks I am long term invested in I use trading profits to add to) also my bond proxies $ABBV 13% $SBUX 12% $AMZN 10% $WMT 8% $BMY 8% $CVS 7% $DD 7% $FB 6% $XPO 5% $GS 5% $AAPL 5%  $BA 5% $TSE 4% $BEP 3% $DOW 2%,547,0.012648568653748323,0.0,0.95,0.05,0.4459704296351107
171,2020-10-07 03:27:07,"Like $AAPL and $GDX, $GS will be another name I'll be looking for early confirmation that another very bearish leg is underway. This wave (iv) pullback must hold above $197.46 with my primary bullish wave count. Ideally, it doesn't even lose the 200 period MA just under $200. ",444,0.0102668454886001,0.0,0.856,0.14400000000000002,0.7698233362623134
173,2020-10-07 02:36:10,"$GS definitely modest beast in this volatile and looks trading revenue jump easy 20% man it will up 250 after results since all expenses fixed in last Qtr like MDB , job cuts ....    are you with me?  $CMG $NVDA $BABA $AMZN ",181,0.004185358183415807,0.047,0.782,0.171,0.7125699301669518
174,2020-10-07 02:32:45,$GS  Oct 06     - Daily stock market timing forecast -     ◆ Investing view     =&gt; Neutral - Bullish     ◆ Search for the daily stock market timing forecast          ◆ Upper~Lower ...  ,525,0.012139851084493364,0.0,1.0,0.0,0.0
178,2020-10-07 01:48:59, If a larger pullback comes about I would like to add or consider the following:   $CHGG $AAPL $MFST $NOW $CHWY $AMZN $WMT $ABBV $TDOC  $COST $ARKK $GS $SBUX  To name a few.,853,0.019724367571567314,0.0,0.9179999999999999,0.08199999999999999,0.3683244415668501
