,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
52.0,2020-10-07 19:10:53,$RMSL OVERSOLD 52WKH 14CENTS UNKNOWN/BATTERED LOW FLOAT #BIOTECH GEM $IONS $GBT $XON $CRSP $EDIT $NTLA $PBYI $BMRN $TSRO $CELG $BLUE $ALKS $ALNY $GILD $BIIB $AMGN $SGMO $ONCE $ENDP $PRGO $LCI $COLL $ANIP $EGRX $MYL $OSUR $PODD $TNDM $BIO $EW $ABT $MDT $ZIOP $KOOL $SRNE $CLLS $JNJ ,113.0,0.001061760643445742,0.045,0.955,0.0,-0.2734900730077894
53.0,2020-10-07 19:10:39,$RMSL 52WKH 14 cents!!! Ur crazy2 ignore #BIOTECH📈  $RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB $JNJ $MRK $AAPL $GOOG $INTC $CLDX $MSFT $CMCSA $PFE $MU $NFLX $NOK $XO $DIS $NVDA $BAC $AMD $WMT $CHK $AKS $VZ $CTL $FCX $T $JPM $WFT $NVCN $BIDU $HPQ $F $M ,113.0,0.001061760643445742,0.063,0.937,0.0,-0.5234551946404579
54.0,2020-10-07 19:05:01,"$JNJ 2hr + Daily. Bounced off key support today, AVWAP🔹 is from March &amp; June low's. Massive support from volume shelves + AVWAP squeeze will send this higher. Just bought my first common shares of $JNJ today, ER call 10/13 not to mention dividends 🤌  ",959.0,0.009010871301455458,0.0,0.8370000000000001,0.163,0.7718933165456134
55.0,2020-10-07 19:00:43,Dmitry looks at the Long Call Option Screener finds Ideas in $JNJ $UNH $BAC $MS $GS. ,2941.0,0.027633965065256,0.0,1.0,0.0,0.0
56.0,2020-10-07 18:53:40,"$JNJ making and keeping $148’s, maybe a good trade. No position yet!",423.0,0.0039745553290048575,0.153,0.625,0.222,0.2490860871771261
57.0,2020-10-07 18:46:50,"You tell me, is $DXY in a Head &amp; Shoulders Pattern?  $gdx $gld $slv $f $ge $aapl $msft $dis $tsla $eur $amzn $bac $usdchf $gbpusd $ubs $ba $mrna $ibb $jnj $baba $fb $usdinr $gs $jpm $ms $jnj $spx $spy $qqq $eurusd $usdjpy $xlf $uup $vix $gold #forex #forexsignals #forextrading ",53.0,0.0004979939301117198,0.0,1.0,0.0,0.0
58.0,2020-10-07 18:46:16,#AZN #coronavirus_vaccine clearance by Christmas -   ▪️AstraZeneca Oxford roll out distribution plan | Good-news News – India TV  $MRNA $PFE $NVAX $CVAC $JNJ $REGN $BNTX ,3227.0,0.030321253065481505,0.0,1.0,0.0,0.0
59.0,2020-10-07 18:40:04,Make  big  profits  with  us. Everyone should  join  this  room  for  good results.  Free  check  out  here!!!  $HLTY $CTIC $JNJ $MRK $GILD $REGN $MRNA $PFE $ABT $CODX $NVAX $CYDY $GSK $SNY $MRK $INO $VXRT $NNVC $COCP $VIR $NBIO $HTBX $TGRO $DSCR $MMEX,105.0,0.000986591748334539,0.0,0.757,0.243,0.9045915829629698
60.0,2020-10-07 18:35:10,$SCNG Partners with Pareteum Corp. (NASDAQ: $TEUM) to Launch Mobile Virtual Network Operator  $HLTY $CTIC $JNJ $MRK $GILD $REGN $MRNA $PFE $ABT $CODX $NVAX $CYDY $GSK $SNY $MRK $INO $VXRT $NNVC $COCP $VIR $NBIO $HTBX $TGRO $DSCR $MMEX $NYXO $DPLS $PACV ,1752.0,0.016461988029353454,0.0,1.0,0.0,0.0
61.0,2020-10-07 18:34:01,Shares of vaccine maker $VBIV up 8% after management says that partnership announcement is imminent.   $MRNA $NVAX $VBIV $HTBX $JNJ $PFE $GILD $INO $ABBV $REGN $GSK $CODX $STE $KMB $CTLT $CVAC $VXRT $BNTX $AZN #daytrader #daytrading #Investment #StockMarket #stocks #stockstowatch ,325.0,0.003053736363892621,0.0,0.9470000000000001,0.053,0.29690390596371224
62.0,2020-10-07 18:31:48,"   I hope they work.  And $JNJ looks very promising.  But what happens if we need a boost every year?  Immunity-to-the-vector kicks in.  Now we'd need a new vaccine.  These are real concerns, not hypotheticals.",1058.0,0.009941086378456594,0.0,0.765,0.235,0.8302725671117293
63.0,2020-10-07 18:20:40,$RXMD Progressive Care is in advanced discussions regarding the hiring of a new CEO with the experience and skill set to take the Company to over $100M in sales. $IBB $GILD $JNJ $MRK $PFE $NVS $BSX,130.0,0.0012214945455570484,0.0,0.8640000000000001,0.136,0.6376779698760653
64.0,2020-10-07 18:18:19,"$RXMD Income from services related to 340B Covered Entities increased over $420,000 compared to the previous six-month period, a 191% increase (314% increase in Q2 2020, quarter-over-quarter) totaling $640,000 $IBB $GILD $PFE $JNJ $NVS $AMGN $MRK",130.0,0.0012214945455570484,0.0,0.8270000000000001,0.17300000000000001,0.6916438084320709
65.0,2020-10-07 18:17:45,"$RXMD commenced construction on the build-out of the 400 Ansin Blvd. building in Q2 2020. The purchased facility in Hallandale Beach has over 11,000 square feet and will house the operations of both the North Miami Beach and Davie, FL locations. $IBB $GILD $PFE $JNJ $NVS",130.0,0.0012214945455570484,0.0,1.0,0.0,0.0
66.0,2020-10-07 18:00:03,LFG!!! If a 74 year old obese man can walk out of there like a boss after a couple days I think a 25 year old will be A OK!! $spy $iwm $regn $mrna $jnj $pfe  ,262.0,0.002461781314891898,0.0,0.809,0.191,0.7668832627058924
67.0,2020-10-07 17:50:25,"The #FDA may have been blocked from issuing stricter guidelines for emergency approval of COVID-19 #vaccines by the #Trump administration, but it has still managed to make its new approach public.  $MRNA $PFE $JNJ $AZN ",354.0,0.003326223608670732,0.09,0.856,0.055,-0.07745678446258937
68.0,2020-10-07 17:49:57,  $atnm Honestly it’s unbelievable the company is valued $94m (137MCAP - 43M cash on hand)  4 programs &amp; multiple phase 2 trails &amp; phase 3 readout is due YE. No need to comment any further.  $TSLA $APPL $GOOGL $BIIB $AMGN $LLY $REGN $PFE $JNJ $GILD $BMY #biotech $SNY $IBIO,297.0,0.002790645231003411,0.043,0.8059999999999999,0.151,0.6723711276273877
69.0,2020-10-07 17:47:25,$DXY  Head &amp; Shoulders Pattern 101  $gdx $gld $slv $f $ge $aapl $msft $dis $tsla $eur $amzn $bac $usdchf $gbpusd $ubs $ba $mrna $ibb $jnj $baba $fb $usdinr $twtr $gs $jpm $ms $jnj $pton $spx $spy $qqq $eurusd $usdjpy $xlf $uup $vix $gold #forex #forexsignals #forextrading ,53.0,0.0004979939301117198,0.0,1.0,0.0,0.0
70.0,2020-10-07 17:46:15,$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube #musicnews360 #socialmediaradio #themusicofnow  bobby 6ix big voice franco ...  WATCH HERE --&gt;  ,4331.0,0.04069456059082752,0.0,1.0,0.0,0.0
74.0,2020-10-07 17:38:41,"REAL 2 NASA astronauts, Michael Bannister on board.. $BOOM this is amazing :))))   $amzn $ba $t $ge $best $googl $ual $wmt $luv $dal $bac $f $pltr $wfc $intc $dkng $optt $dis $xom $vol $cvx $vz $jnj $wwr $c $csco    ",0.0,0.0,0.0,0.907,0.09300000000000001,0.5859
75.0,2020-10-07 17:31:03,"$JNJ #JOHNSONJOHNSON - 1H:  The neutral short-term trend shows a weakening of the basic, slightly bearish trend on JOHNSON &amp; JOHNSON. It is difficult to advise a trading direction under these conditions. The first support is located at 144.24… ",976.0,0.009170605203566764,0.11900000000000001,0.815,0.067,-0.2757054093416144
76.0,2020-10-07 17:29:44,Report: Full capacity APPROVED for #MiamiDolphins games  $REGN $LLY $NVAX $PFE $AZN $MRNA $JNJ $SPY $SPX $DIA $DJI $DJIA $QQQ $IXIC $IWM $IWN $IWO $VXX $VIIX #NFL   #Covid19Treatment #Covid19Vaccine #CoronavirusVaccine,1094.0,0.010279346406457009,0.0,0.8909999999999999,0.109,0.5529258862882539
77.0,2020-10-07 17:24:59,"$JNJ #JOHNSONJOHNSON - 1H: The neutral short-term trend shows a weakening of the basic, slightly bearish trend on JOHNSON &amp; JOHNSON. It is difficult to advise a trading... ",388.0,0.0036456914128933453,0.17300000000000001,0.8270000000000001,0.0,-0.5880360105988142
78.0,2020-10-07 17:22:22,"Today Top Flow in #healthcare sector, Buy Flow &amp; Sell Flow $ZTS $ALXN $LLY $MDT $TMO $REGN $BDX $SYK $UNH $BIIB $BMY $MRK $JNJ $GILD $ABBV $ABT $MCK $BSX $PKI $PFE #stock #stocks #StockMarket #Investment #investing #HealthTech  ",3988.0,0.03747169421293469,0.0,0.9520000000000001,0.048,0.2098805237392767
81.0,2020-10-07 17:07:57,$JNJ Has A Poor #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Poor; moving average score Weak; #momentum score Weak #stocks #stock #StockMarket #Investment #investing   ,4581.0,0.04304358856305261,0.353,0.647,0.0,-0.9388435340656036
83.0,2020-10-07 16:58:59,"Markets rallying, we getting our stimulus $$$ now?   $SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL $WYNN $RCL $AAL $IGC",568.0,0.005336991552895412,0.0,1.0,0.0,0.0
84.0,2020-10-07 16:55:57,Most active trading chat room and Gain access and experience the best live trading room:   $SDOW $CMCSA $XLI $HAL $CBAT $SRNE $WPX $RKT $XLU $GDX $TNA $FB $SAIL $CHFS $WKHS $AAPL $AMZN $MSFT $GOOG $GOOGL $BABA $FB $BRK.A $V $TSM $WMT $TSLA $JNJ $PG ,9.0,8.456500700010334e-05,0.0,0.795,0.205,0.8908753305082356
85.0,2020-10-07 16:50:02,Check out IHGP. About to be reinstated. Reverse merger incoming 👇👇 $NOK $VALE $NIO $ABEV $S $XHR $DWPD $fb $goog $jnj $jpm $abc $wmt $cvx $hd $pg $unh $pfe $qcom $adbe $v $nflx $chtr $cost $PTC #StockMarket  #NYSE #WallStreet #NASDAQ #reversemerger ,193.0,0.001813449594557772,0.0,1.0,0.0,0.0
86.0,2020-10-07 16:46:42,"CV19 vaccine program predictions.  1) $JNJ will win the race. 2) $MRNA, $PFE, $AZN will make people sick. 3) $NVAX achieves success. 4) $VXRT is the game changer. 5) $INO vaccine is a commercial failure.",8.0,7.516889511120298e-05,0.15,0.68,0.17,0.2263170107209637
87.0,2020-10-07 16:41:36,$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube #musicnews360 #socialmediaradio #themusicofnow  mc elias e dj davi kneip - menino ...  WATCH HERE --&gt;  ,4331.0,0.04069456059082752,0.0,1.0,0.0,0.0
88.0,2020-10-07 16:40:18,"How could $meso 1.42B MCAP after FDA rejected the BLA application. $ATNM 135M MCAP phase 3, phase 1 data will be announced in 4 weeks. Strong balance sheet and enough cash until 1H 2022.   $TSLA $APPL $GOOGL $BIIB $AMGN $LLY $REGN $PFE $JNJ $GILD $BMY #biotech $SNY $IBIO $cldx",297.0,0.002790645231003411,0.064,0.872,0.064,0.0
89.0,2020-10-07 16:37:33,Who are your contenders for Covid-19 vaccine? $nvax $jnj $gild $mrna ?,87.0,0.0008174617343343325,0.0,1.0,0.0,0.0
