Datetime,Open,High,Low,Close,Adj Close,Volume,Percent Price Change Within Period,Change in Close Price
2020-09-22 12:00:00-04:00,93.82499694824219,93.94999694824219,93.70999908447266,93.74449920654297,93.74449920654297,965097,-0.08579562410604147,-0.07550048828125
2020-09-22 12:30:00-04:00,93.74500274658203,94.05999755859375,93.70999908447266,93.75,93.75,836337,0.0053306877930098,0.00550079345703125
2020-09-22 13:00:00-04:00,93.75,93.94999694824219,93.66999816894531,93.91000366210938,93.91000366210938,710896,0.17067057291666668,0.160003662109375
2020-09-22 13:30:00-04:00,93.90499877929688,94.20999908447266,93.9000015258789,94.13999938964844,94.13999938964844,703343,0.25025356840042134,0.2299957275390625
2020-09-22 14:00:00-04:00,94.1500015258789,94.37000274658203,93.99500274658203,94.04000091552734,94.04000091552734,713997,-0.11683548440657937,-0.09999847412109375
2020-09-22 14:30:00-04:00,94.05000305175781,94.13999938964844,93.87000274658203,93.88500213623047,93.88500213623047,580536,-0.17543956424598953,-0.154998779296875
2020-09-22 15:00:00-04:00,93.88999938964844,94.17500305175781,93.76000213623047,94.0999984741211,94.0999984741211,1004950,0.22366501846607648,0.214996337890625
2020-09-22 15:30:00-04:00,94.09500122070312,94.30000305175781,93.83499908447266,94.2699966430664,94.2699966430664,2269302,0.1859773846570482,0.1699981689453125
2020-09-23 09:30:00-04:00,94.77999877929688,95.3499984741211,94.30999755859375,94.49500274658203,94.49500274658203,2373130,-0.3006921675304942,0.225006103515625
2020-09-23 10:00:00-04:00,94.5,94.58999633789062,93.94999694824219,94.37999725341797,94.37999725341797,1339150,-0.1269870334201389,-0.1150054931640625
2020-09-23 10:30:00-04:00,94.375,94.48999786376953,93.87999725341797,94.04000091552734,94.04000091552734,974697,-0.3549659173220199,-0.339996337890625
2020-09-23 11:00:00-04:00,94.03500366210938,94.36000061035156,93.80400085449219,93.89990234375,93.89990234375,967051,-0.143671306532647,-0.14009857177734375
2020-09-23 11:30:00-04:00,93.86740112304688,94.23999786376953,93.76000213623047,93.87000274658203,93.87000274658203,754127,0.0027715942958151042,-0.02989959716796875
2020-09-23 12:00:00-04:00,93.86499786376953,93.98999786376953,93.76000213623047,93.95999908447266,93.95999908447266,635687,0.10121048619316492,0.089996337890625
2020-09-23 12:30:00-04:00,93.94999694824219,94.20500183105469,93.88999938964844,94.08999633789062,94.08999633789062,558387,0.14901478892603295,0.12999725341796875
2020-09-23 13:00:00-04:00,94.08000183105469,94.12000274658203,93.62999725341797,93.68009948730469,93.68009948730469,1088156,-0.42506625846811685,-0.4098968505859375
2020-09-23 13:30:00-04:00,93.69000244140625,93.8499984741211,93.54000091552734,93.66000366210938,93.66000366210938,913295,-0.03201918936402659,-0.0200958251953125
2020-09-23 14:00:00-04:00,93.66000366210938,93.76000213623047,93.27999877929688,93.375,93.375,1100094,-0.3042960185412364,-0.285003662109375
2020-09-23 14:30:00-04:00,93.33760070800781,93.37000274658203,92.83000183105469,92.87999725341797,92.87999725341797,1432153,-0.4902669997072081,-0.49500274658203125
2020-09-23 15:00:00-04:00,92.87999725341797,93.19000244140625,92.66169738769531,92.9800033569336,92.9800033569336,1462766,0.10767237992348755,0.100006103515625
2020-09-23 15:30:00-04:00,92.96499633789062,93.11699676513672,92.66999816894531,92.75,92.75,3026542,-0.2312659026083314,-0.23000335693359375
2020-09-24 09:30:00-04:00,92.73600006103516,92.73999786376953,91.37999725341797,91.5999984741211,91.5999984741211,3027909,-1.224984457132496,-1.1500015258789062
2020-09-24 10:00:00-04:00,91.5999984741211,92.95500183105469,91.5999984741211,92.31890106201172,92.31890106201172,1960116,0.7848281657927428,0.718902587890625
2020-09-24 10:30:00-04:00,92.31999969482422,92.47000122070312,91.77999877929688,92.01000213623047,92.01000213623047,1329189,-0.3357859181309438,-0.30889892578125
2020-09-24 11:00:00-04:00,91.98410034179688,92.08000183105469,91.4800033569336,91.81999969482422,91.81999969482422,1265117,-0.1784011001497942,-0.19000244140625
2020-09-24 11:30:00-04:00,91.80999755859375,92.51000213623047,91.63310241699219,92.37899780273438,92.37899780273438,1026823,0.6197584786749234,0.5589981079101562
2020-09-24 12:00:00-04:00,92.37999725341797,93.37999725341797,92.33219909667969,93.19499969482422,93.19499969482422,1014992,0.8822282589709599,0.8160018920898438
2020-09-24 12:30:00-04:00,93.19000244140625,93.4000015258789,92.80000305175781,93.39920043945312,93.39920043945312,997603,0.22448545183632704,0.20420074462890625
2020-09-24 13:00:00-04:00,93.38999938964844,94.30000305175781,93.3550033569336,94.08999633789062,94.08999633789062,1348525,0.7495416562983475,0.6907958984375
2020-09-24 13:30:00-04:00,94.08999633789062,94.18499755859375,93.69999694824219,93.77660369873047,93.77660369873047,915673,-0.33307753359317654,-0.31339263916015625
2020-09-24 14:00:00-04:00,93.80999755859375,93.87000274658203,93.18080139160156,93.2300033569336,93.2300033569336,721099,-0.6182648083941071,-0.546600341796875
2020-09-24 14:30:00-04:00,93.23999786376953,93.4197998046875,92.68499755859375,92.76000213623047,92.76000213623047,783652,-0.5147959443761158,-0.470001220703125
2020-09-24 15:00:00-04:00,92.7699966430664,93.08999633789062,92.44999694824219,92.5999984741211,92.5999984741211,893978,-0.1832469279905036,-0.160003662109375
2020-09-24 15:30:00-04:00,92.58999633789062,92.87999725341797,92.3905029296875,92.66000366210938,92.66000366210938,1746105,0.07561003022753214,0.06000518798828125
2020-09-25 09:30:00-04:00,92.05000305175781,92.98999786376953,91.94999694824219,92.41000366210938,92.41000366210938,1667066,0.39109244803516363,-0.25
2020-09-25 10:00:00-04:00,92.41999816894531,92.87000274658203,91.87000274658203,92.37000274658203,92.37000274658203,1259820,-0.05409589196473341,-0.04000091552734375
2020-09-25 10:30:00-04:00,92.36000061035156,92.81999969482422,92.13999938964844,92.54499816894531,92.54499816894531,817058,0.20030051685926012,0.17499542236328125
2020-09-25 11:00:00-04:00,92.51000213623047,92.54000091552734,92.11000061035156,92.16000366210938,92.16000366210938,910937,-0.3783358188725205,-0.3849945068359375
2020-09-25 11:30:00-04:00,92.1500015258789,92.58000183105469,92.08999633789062,92.16000366210938,92.16000366210938,803002,0.010854189978130173,0.0
2020-09-25 12:00:00-04:00,92.16000366210938,92.58000183105469,92.16000366210938,92.47000122070312,92.47000122070312,639678,0.33636886531635657,0.30999755859375
2020-09-25 12:30:00-04:00,92.4800033569336,92.74500274658203,92.3822021484375,92.63999938964844,92.63999938964844,551929,0.17300608445841736,0.1699981689453125
2020-09-25 13:00:00-04:00,92.65809631347656,92.8499984741211,92.55899810791016,92.81999969482422,92.81999969482422,634444,0.17473203938910234,0.18000030517578125
2020-09-25 13:30:00-04:00,92.81999969482422,92.9000015258789,92.66100311279297,92.7699966430664,92.7699966430664,521745,-0.05387098892718564,-0.0500030517578125
2020-09-25 14:00:00-04:00,92.7750015258789,93.0199966430664,92.7699966430664,93.0,93.0,688316,0.24252058250662714,0.23000335693359375
2020-09-25 14:30:00-04:00,93.00499725341797,93.16500091552734,92.8499984741211,93.11250305175781,93.11250305175781,555375,0.11559142144471476,0.1125030517578125
2020-09-25 15:00:00-04:00,93.11000061035156,93.71499633789062,93.0999984741211,93.69000244140625,93.69000244140625,944048,0.6229210903798507,0.5774993896484375
2020-09-25 15:30:00-04:00,93.69000244140625,93.69999694824219,93.06999969482422,93.47000122070312,93.47000122070312,1663913,-0.23481824631258152,-0.220001220703125
