,Unnamed: 0,timestamp,tweet_text,followers_count
1097,1102.0,2020-09-23 01:11:28,b'@optionsbbq Good luck with $NKE!',3
1098,1103.0,2020-09-23 01:09:42,b'@LEONARD67330746 Good luck.  I just did $NKE.   I passed on $SFIX based on the low premium I was seeing mid day.',156
1099,1104.0,2020-09-23 01:09:14,b'Can we just fast forward to the open tomorrow.\xf0\x9f\x92\xb0  $NKE https://t.co/913cwmAJoE',11241
1100,1105.0,2020-09-23 01:07:15,b'$NKE _ Nike\xe2\x80\x99s Result Is Another Sign Coronavirus Is Widening The Retail-Industry Divide via @forbes https://t.co/AkZr9bwRzY',120
1101,1106.0,2020-09-23 01:04:23,"b'McGough taking bears to the woodshed, again, tonight $NKE @HedgeyeRetail https://t.co/rneKrZEeaZ'",188352
1102,1107.0,2020-09-23 01:03:05,"b""@TheMarkCooke @Coronawatch10 I have some short calls on $PINS and $NKE because I wasn't expecting them to go up THAT much, so yeah, a slight pullback would be good, just until this Friday \xf0\x9f\x98\x80""",772
1103,1108.0,2020-09-23 01:01:56,b'#rally $nasdaq $es_f $AAPL #daytrading #marketprofile #futures $spx $zb_f $nq_f $cl_f $GC_f $amzn $XOM $ibm $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f https://t.co/wyMEGe8Cnc',6107
1104,1109.0,2020-09-23 01:00:15,"b""@vsankholkar1 $NKE, $LULU, and @Fabletics all seeing great results... and they have stores that had to close. $SFIX is entirely online and struggling. I just don't understand when they will shine if it isn't now.""",15498
1105,1110.0,2020-09-23 00:59:50,"b'Tomorrow\xe2\x80\x99s #watchlist for #NYSE, #NASDAQ between $100 and $150: $AAPL $AIZ $AJG $AKAM $ALXN $AVLR $BBY $BFAM $CPRT $CRWD $CTXS $EA $ETSY $FISV $FIVN $FVRR $GH $GSX $INSP $IPHI $LBRDK $LVGO $MTH $MYOK $NKE $QCOM $QRVO $RETA $TMUS $TNDM $TQQQ $TSCO $TXG $VMW $WCN $WING $WMT $XLK'",474
1106,1111.0,2020-09-23 00:56:23,b'I don\xe2\x80\x99t buy #Nike but I buy $NKE.... damn this is a great return',338
1107,1112.0,2020-09-23 00:53:56,b'@TicTocTick Thanks for $Nke \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f',21
1108,1113.0,2020-09-23 00:53:51,b'The lack of a huge run-up to earnings over the last few weeks and relatively low daily volume for such a big move makes me think we might just see a full day\xe2\x80\x99s run tomorrow from $NKE #Nike. Especially when you consider what next quarter should look like for them. https://t.co/ZjioKKIHFU',43
1109,1114.0,2020-09-23 00:53:36,b'After Hours Gainers   $POAI  $SLCA $ETM $NKE $TAT',30195
1110,1115.0,2020-09-23 00:52:13,b'@johnscharts @T66476371 @pawan1234o     After hours gainers and losers. $NKE had a blowout earnings. Will be watching to rebuy $LULU (great earner for me from Apr-Aug). https://t.co/VRukasBB1B',1006
1111,1116.0,2020-09-23 00:51:11,"b""Why hold onto winners?  $AAPL listed at $0.13 in '80; current price $111.81 $NKE listed at $0.17 in '80; current price $116.87 $HD listed at $0.02 in '81; current price $273.31 $SBUX listed at $0.34 in '92; current price $83.95 $MA listed at $4.50 in '06; current price $335.31""",89780
1112,1117.0,2020-09-23 00:49:47,b'@jimcramer Nothing says exploited workers like $NKE.',90
1113,1118.0,2020-09-23 00:48:47,"b'Man, that 10 yr chart of $nke (I\xe2\x80\x99m long). https://t.co/DPKNATVXWx'",50
1114,1119.0,2020-09-23 00:48:24,b'@jimcramer Here is how. Let\xe2\x80\x99s say you made minimum wage. $8x40=$320. All of a sudden Uncle Sam gives you $600 a week. Discretionary income? I\xe2\x80\x99d say so. Might even splurge on a pair of $90 $NKE \xf0\x9f\x91\x9f',147
1115,1120.0,2020-09-23 00:47:17,b'Just checked on my $NKE holdings and damn I didn\xe2\x80\x99t realize they\xe2\x80\x99d pop that much! https://t.co/VGcO8ciiRI',279
1116,1121.0,2020-09-23 00:45:48,"b""09/22/20 - View today's #MarketOutlook from @Market_Scholars  https://t.co/fRQDp32C89  Mentioned: $SPY $IWM $DIA $QQQ $SPX $RUT $EEM $EFA $IWM $GLD $VIX $UUP $MTUM $ZM $NKE $AMZN $DOCU $PINS $TWTR $XLY $XLK $KMB \xf0\x9f\xa7\xbb""",8438
1117,1122.0,2020-09-23 00:37:36,b'Great Q1 results from @Nike today...\xf0\x9f\x92\xaa $NKE https://t.co/q0WwE6W9eO',165
1118,1123.0,2020-09-23 00:35:26,"b""10 Stocks Moving In Tuesday's After-Hours Session $WDC $NKE $UA $UAA $LULU https://t.co/hlxrRYK4vF""",1289
1119,1124.0,2020-09-23 00:30:29,"b'#GamePlan for Wednesday *if strong, think $DDOG, $PINS long *if weak, think $BAC short * #15ORB: $TSLA, $NKE, $SFIX * #30ORB: $AZN, $WMT, $ORCL, $UPS, $NKLA * INSIDE #60ANCHOR: $ROKU *The Go-To List'",13836
1120,1125.0,2020-09-23 00:30:14,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 2134',6465
1121,1126.0,2020-09-23 00:30:13,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 2133',6465
1122,1127.0,2020-09-23 00:28:08,b'@JJMFinancials Yep!! $NKE is my bread &amp; butter. Might load $COST before the report Thursday too.',287
1123,1128.0,2020-09-23 00:26:29,b'Portfolio: Big ADD and NEW position day.   Adds to $ETSY $PTON $TDOC $SE $LEN $ROKU Starters in $GNSS $EVER $TRUE $TWTR $ATVI  Sold most of $NKE AH   Watching to add more $DAO $SILVER (always)  Watching to start position in $PATK #AluminumPlay  $ES $SPX $NQ',167
1124,1129.0,2020-09-23 00:25:01,b'Newsletter shot out. Hope it helps with your trading for the rest of the week. Be back tomorrow morning. Still beating myself over $NKE',485
1125,1130.0,2020-09-23 00:24:37,b'$NKE 132 hit post ER. Precision fib level again. https://t.co/1uz8n1K7xC https://t.co/Ef1O6SBD43',649
1126,1131.0,2020-09-23 00:23:51,b'U.S stocks snap losing streak led higher by tech - https://t.co/3bRFGyH5r5 $SPY $DIA $QQQ $NKE $SFIX $KBH $AMZN $GOOGL $TSLA $NIO $FB $NFLX $UNH https://t.co/tyfUZR4KfK',617
1127,1132.0,2020-09-23 00:23:30,"b""@LVDub757 I didn't expect it at all.  They picked up quickly on digital sales business &amp; great pivot from the brick-and-mortar shut downs the past 5 months.  Revenue expectations were $9B &amp; Nike absolutely crushed that by reeling in $10.6B - YOY came in flat but it was just a shocker! $NKE""",864
1128,1133.0,2020-09-23 00:20:27,"b'STOCKS + OPTIONS DAILY ALERTS *FREE* GUARANTEED 10% MINIMUM GAIN FIRST DAY!!!! DM FOR MORE INFO, YOU WON\xe2\x80\x99T REGRET IT!  $ACB $CVNA $NKE $TSLA $NNOX $SFOX $LCA $PENN $PINS $VIVE $BDR $SUNW $IPOB $PRPO $WMT $WORK $WORX $VALE $KCAC $FCEL $FBIO $PLM'",4
1129,1134.0,2020-09-23 00:20:22,b'After-Hours Movers:  #Nike and #Tesla take 2 opposite directions  $NKE $AZRE $CTAS $AN $MSGE $TT $SFIX $UE $TSLA $GFF https://t.co/S7zhO8hrT2',3838
1130,1135.0,2020-09-23 00:17:48,b'$NKE has added 50 Billion to its market cap in last 30 days',366
1131,1136.0,2020-09-23 00:17:27,"b""Wow!  Blowout earnings from Nike $NKE after the closing bell today.  Strong digital sales led to easily beating expectations.  A big pop in the stock price AH (up nearly 13%).  We'll see if this holds tomorrow morning.  Perhaps this will lead to a nice dividend raise in Nov.?""",33
1132,1137.0,2020-09-23 00:14:48,"b'I had 3 stocks on my watchlist only 3. $ZM , $NKE and $Cost. OTB members can verify this for you. They get the watchlist complimentary to the course. Less is more in this market.'",284
1133,1138.0,2020-09-23 00:12:44,"b""$NKE 29% YTD\xf0\x9f\x93\x88to $132.\xf0\x9f\x93\x8813% on ER rev beat of $1B  MA (50)=$106.6  Q1'21 YOY Rev=$10.6B Direct=$3.7B\xf0\x9f\x93\x8812% &gt; from Sportswear/Jordan Brand  P/L=$1.5B  Digital Sales\xf0\x9f\x93\x8882% Inventory\xf0\x9f\x93\x8815%, lower shipments from PQ  FY '21 Outlook Sales Growth\xf0\x9f\x93\x887.5% &gt; demand should pick up at 2H of '21 https://t.co/EMEqdUVK1h""",864
1134,1139.0,2020-09-23 00:09:22,"b'@realwillmeade And that\xe2\x80\x99s why it won\xe2\x80\x99t hurt $PTON  You think it\xe2\x80\x99s the \xe2\x80\x9cbike\xe2\x80\x9d right?   It\xe2\x80\x99s the content, that\xe2\x80\x99s the moat!  You can buy a burner phone at 7-11, but we all have $1,000 iPhones for a reason... you get what you pay for!   Same goes for $100 sweats at $LULU or $120 kicks from $NKE'",155
1135,1140.0,2020-09-23 00:06:52,"b'@TraderTeej Smart. They still lost mkt share in U.S with sales down 2% from same time last year, which has now become a trend. $nke has peaked.   https://t.co/yvBIrq3ptI'",2403
1136,1141.0,2020-09-23 00:06:29,"b'$NKE - Nike: On Digital Strength, Stock Heads To All-Time High. https://t.co/oEO7ADrTaq #business #finance #trading'",147319
1137,1142.0,2020-09-23 00:05:48,b'Started trading today about one hour into market open. I did trade a lot so I racked up commissions to the tune of $400. As you can see my saving grace was the short scalps into a strong short on $TSLA. I got very greedy and stubborn on a $NKE short into ER. https://t.co/3JEoQ0JAXx',3553
1138,1143.0,2020-09-23 00:05:02,b'I\xe2\x80\x99ve published 20 earnings plays 18 of which were winners but if you went all in on $nke you\xe2\x80\x99d be broke. That\xe2\x80\x99s the importance of position sizing https://t.co/VkIWJNBdpY',99
1139,1144.0,2020-09-23 00:04:00,b'A final look at $NKE after-hours.  I took more sales from $125-ish (see prior message) into $132 and got flat on the move above $133. https://t.co/FY7sDGTQnz',576
1140,1145.0,2020-09-23 00:02:16,b'StockTwits Trending Alert: Trading recent interest in NIKE\xc2\xa0$NKE https://t.co/5aNfEqomKH',1256
1141,1146.0,2020-09-23 00:01:35,"b'I own 52 shares of $NKE in my #RothIRA at a cost basis of around 51. I\xe2\x80\x99m glad I just did it. Gonna be a nice bounce tomorrow. While I like to take on risk in my taxable brokerage, in my Roth, I don\xe2\x80\x99t mess around. Pick winners. #retirement #investing'",888
1142,1147.0,2020-09-23 00:00:00,"b'$TSLA $ACB $NKE $SFIX $LAC $CVNA $VALE $FMCI $PINS $LCA : Trending Tickers ( #traderead Free alerts, Option Sweeps , Trading Ideas ... https://t.co/AEjWYVbyWB)'",1287
1143,0.0,2020-09-24 23:45:00,"b'Best trading place,  https://t.co/ou6BBHTg5v  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/UDDyS1DvTE'",16
1144,1.0,2020-09-24 23:34:49,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1999',6465
1145,2.0,2020-09-24 23:31:00,"b'Best trading place,  https://t.co/U9n2KaLWTv  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/CNzeVC7Nzc'",9
1146,3.0,2020-09-24 23:28:28,b'Let\xe2\x80\x99s Start for more Profits https://t.co/8Ntt0XWyXa  $cost $ba $rad $exas $nke $gis $omi $nvax $omi $amzn $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $nete $iwm $bbby $dkng $vxx $kodk https://t.co/3qgK7KFj5Z',56
1147,4.0,2020-09-24 23:20:06,"b'Trade with Best Team.,.,, https://t.co/8Ntt0XWyXa  $cost $ba $rad $exas $nke $gis $omi $nvax $omi $amzn $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $nete $iwm $bbby https://t.co/iNxar9OIli'",56
1148,5.0,2020-09-24 23:18:49,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1938',6465
1149,6.0,2020-09-24 23:16:00,"b'Best trading place,  https://t.co/ou6BBHBFdX  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/8OYlyY2QIs'",16
1150,7.0,2020-09-24 23:07:24,"b""$NKE:  New Insider Filing on NIKE, Inc.'s  PRES: CONSUMER AND MKTPLC  HEIDI O'NEILL:  https://t.co/PDdCQVTGg7""",4309
1151,8.0,2020-09-24 22:59:00,"b'Best trading place,  https://t.co/U9n2Kaum1X  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/ttZ913Nm0z'",9
1152,9.0,2020-09-24 22:49:48,"b'Thursday Market Movers:  Dow: $GS +4.83%, $MSFT +1.30%, $AAPL +1.03% $BA -3.39%, $NKE -1.86%, $CSCO -1.12%  S&amp;P 500: $DRI +8.12%, $FCX +4.13%, $ILMN +4.88% $KMX -11.00%, $ACN -7.04%, $TWTR -4.83%  After hours: $COST -2.59% https://t.co/GzxppHLYau'",617
1153,10.0,2020-09-24 22:45:00,"b'Best trading place,  https://t.co/ou6BBHBFdX  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/4wBwicFbGJ'",16
1154,11.0,2020-09-24 22:33:48,b'interesting stock with traders $NLS $PCRX $ECPG $CHGG $NTN $UVXY $PSNL $AMWL $VCNX $PINS $ACRX $TDOC $CLSK $JD $IPO $FTSI $FTK $SAL $PME $EXEL $SOL $NKE $KODK $BCOR $BYND $TRNE $SPOT $ASC $SCS $NEOG $VERO $CNSL $SYF $M $RGS $BMY $ETSY $HACK $DSSI $HOFV $PSJ $ASHR $FPX $AMCI $DVA',192
1155,12.0,2020-09-24 22:29:00,"b'Best trading place,  https://t.co/U9n2Kaum1X  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/blV4XBcINU'",9
1156,13.0,2020-09-24 22:26:35,b'$TATT HUGE NEWS AFTERHOURS RUNNING. TINY FLOAT\xf0\x9f\x92\xb8  $spx $es_f #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f $BTC $CHEK https://t.co/66cuhqgFvh',18212
1157,14.0,2020-09-24 22:26:00,b'After day trading for 10+ years I would really recommend switching your platform to Webull.  You get to trade for 16 HOURS a day! A game changer! Sign up here now for free stocks worth $12 - $1400!  https://t.co/8PqlKsm8ms -   $work $siri $nke $lyft $wmt $v $wfc $hal $googl 3',149
1158,15.0,2020-09-24 22:15:00,"b'Best trading place,  https://t.co/ou6BBHBFdX  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/Ecsm3AJFUc'",16
1159,16.0,2020-09-24 22:09:53,"b""Thursday's Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AMZN $HD $MAR $NKE $DIS $GM $TGT $URBN $ORLY $KMX $NFLX $CMCSA $AZO $MCD $DLTR $VFC $JCI $LOW $ROST $TSTO #stock #stocks #StockMarket #Investment #investing #consumers https://t.co/5JE2nlrW3B https://t.co/ywPp1GEPV5""",4546
1160,17.0,2020-09-24 22:02:55,b'$TATT HUGE NEWS AFTERHOURS RUNNING. TINY FLOAT\xf0\x9f\x92\xb8  $spx $es_f #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f $BTC $CHEK https://t.co/aYoxBS2wDi',18212
1161,18.0,2020-09-24 21:59:00,"b'Best trading place,  https://t.co/U9n2KaLWTv  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/ebSDSKwfYx'",9
1162,19.0,2020-09-24 21:50:15,b'$TATT HUGE NEWS AFTERHOURS RUNNING. TINY FLOAT  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/vZ5krXZ2in',18212
1163,20.0,2020-09-24 21:49:24,"b'@DPogrebinsky I added $ROKu back today, sold 200 yesterday lol it\xe2\x80\x99s a great trading stock. I\xe2\x80\x99ll add more on further dips. Added to $NKE too'",4734
1164,21.0,2020-09-24 21:48:24,"b'@optionslion8 I like $TDOC $NKE $LULU on daily, $LVGO $SQ (weekly), $BYND monthly. Similar thoughts.'",7196
1165,22.0,2020-09-24 21:45:31,"b'Best trading place,  https://t.co/TnZvrdHA34  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/4TfVdD7Prx'",55
1166,23.0,2020-09-24 21:45:22,"b""$NKE Heidi O'neill sells $2.9M Worth Of Nike Stock https://t.co/66ZcFewXJV""",591
1167,24.0,2020-09-24 21:45:00,"b'Best trading place,  https://t.co/ou6BBHBFdX  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/008spqX6r9'",16
1168,25.0,2020-09-24 21:42:11,b'Largest CALL OI decreases $SNAP $TSLA $VALE $PINS $LB $WFC $AAL $SBSW $AAPL $TWTR $NFLX $DX $NKE $NIO $BAC $CVNA #BlackBoxStocks #trading #learntotrade #stocks #stockstowatch #daytrading #scalptrading #optionstrading #swingtrading #wallstreet #StockMarket #money https://t.co/nw7WmsK2Xt',6279
1169,26.0,2020-09-24 21:41:52,b'$COST ecommerce comps at 91.3%.  Follows $NKE digital at 82%.  Some other consumer highlights as of late:  $LEN $RH $AZO $AN $MLHR.  #trendcontinues',72001
1170,27.0,2020-09-24 21:29:00,"b'Best trading place,  https://t.co/U9n2Kaum1X  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/0BbCYeZ6Lt'",9
1171,28.0,2020-09-24 21:27:08,b'$NKE Nike - 4 (Statement of Changes in Beneficial Ownership) SEC Filing From our Stock News Alerts App',3457
1172,29.0,2020-09-24 21:27:05,b'99% millionaires crypto traders recommended this chat  86% success rate with an average profit of 15% in 4 days  https://t.co/0VcPu5osJy    $SPI $TSLA $NAK $VXRT $NKE  $AAPL $CEO $BB $ETSY $TSLA $ES $AAPL $SPI $SPY $PT $VALE $SLV $NKLA $ZM $FB $SPY $AMD $MSFT $TWTR $SPAQ $NIO https://t.co/J5VnZ4snWY',0
1173,30.0,2020-09-24 21:25:39,"b""#FWSells $NKE O'NEILL HEIDI, PRES: CONSUMER AND MKTPLC of NIKE, Inc. sold 22000 shares on 2020-09-23. https://t.co/7ry2hF2RVY""",399
1174,31.0,2020-09-24 21:15:00,"b'Best trading place,  https://t.co/ou6BBHBFdX  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/EJYyjwtNQz'",16
1175,32.0,2020-09-24 21:08:37,"b'@CNBCFastMoney @GuyAdami @timseymour @RiskReversal   Hey gang, ant thoughts on $nke earnings and where the stock may be headed next?'",665
1176,33.0,2020-09-24 21:00:00,"b'Best trading place, https://t.co/ZXVHvf6Yvp  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $mro $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo'",5
1177,34.0,2020-09-24 20:59:00,"b'Best trading place,  https://t.co/U9n2Kaum1X  $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $amzn $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo https://t.co/4GFeiMzaUr'",9
1178,35.0,2020-09-24 20:56:32,"b'closed $NKE #earnings Oct2/-Sep25 117 #call #Calendar for a -49.2% loss as #NKE retrace from a &gt; +2 #STDEV move on #EPS beat Tuesday AMC,did sell off slightly today but not enough to go green,avoiding #gamma risk on Friday expiration https://t.co/Wl6jHVjBwC'",33
1179,36.0,2020-09-24 20:54:31,b'EARNING PLAYS OF THE WEEK RESULTS:  $NKE Beats earnings by 102%   $KMX Beats earnings by 74%  $COST Beats earnings by 12%  Great results from all 3 companies and all 3 are setup strong for future growth. 2 out of 3 stock price slid after reporting but earnings are a gamble.',2519
1180,37.0,2020-09-24 20:49:22,"b'I\xe2\x80\x99ve made 35k in last 10 days with this room, check it, https://t.co/8Ntt0XEXyA  $pola $cbat $ncty $bnso $rdi $nndm $snde $mchx $ontx $visl $mcep $idex $vyne $abeo $stim $ayro $otic $evgn $mara $aqb $cost $ba $rad $exas $nke $myov $omi $odt $glng $amzn https://t.co/mwwSZ5FiaF'",56
1181,38.0,2020-09-24 20:47:42,b'https://t.co/NrFvsr0dVj Join now $TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM https://t.co/HvX7mlymVu',87
1182,39.0,2020-09-24 20:40:56,b'Gains of over 2400% and over 18% returns&gt;&lt; https://t.co/8Ntt0XWyXa  $twtr $spaq $amrn $xom $vxrt $dkng $vxx $fmci $m $ontx $rad $nly $nak $ino $kodk $ba $dgly $oxy $ibio $tza $intc $efa $penn $psq $nke $acb $bp $snap $tna $abev $omi $hal $sh $pton $rig $shll $csco $jnk $gevo https://t.co/Oq0Gfg554j',56
1183,40.0,2020-09-24 20:39:15,"b'Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! https://t.co/rmT22P2pQF   $NFLX $T $PYPL $PFE $NVS $ABT $SAP $TM $PEP $NKE $ORCL $TMO $CSCO $MCD $XOM $ABBV $ASML $ACN $COST $AVGO $CVX $DHR $LLY $AMGN $MDT $AZN $CHL $TMUS $UPS https://t.co/yRjNBveOnU'",0
1184,41.0,2020-09-24 20:36:02,b'Short sale volume (not short interest) for $VCSH on 2020-09-23 is 47%. https://t.co/ophqsnl97x $NKE 53% $SHIP 54% $KODK 37% $BABA 56%',3349
1185,42.0,2020-09-24 20:35:35,"b'However, $NKE just yesterday with increasing control of distribution &amp; 80% jump in web sales was latest to show a larger piece of these Covid shifts is secular than thought even a couple of months ago. And $COST sales gains have been steadier than most. https://t.co/qILIDYHXDn'",7992
1186,43.0,2020-09-24 20:29:50,b'$NKE - 2nd day in a row this one was good to me https://t.co/19gECB5x2J',357
1187,44.0,2020-09-24 20:29:40,"b'@BusinessFamous $NKE for the following reasons:  - sport will continue to grow - bigger than Adidas, UA, and Lulu combined - most recognizable logo in the world - options for everybody from value store to boutique  This company is only getting started...'",262
1188,45.0,2020-09-24 20:29:35,"b'I\xe2\x80\x99m all for receiving money and I get the multiplicative impact of consumer spending, but @mcuban, surely there more effective ways to put parameters around how this money ultimately gets spent.  I mean, $NKE having a great year, you don\xe2\x80\x99t think that\xe2\x80\x99s CARES Act money? https://t.co/Rxv7wD5iwx'",379
1189,46.0,2020-09-24 20:25:00,b'After day trading for 10+ years I would really recommend switching your platform to Webull.  You get to trade for 16 HOURS a day! A game changer! Sign up here now for free stocks worth $12 - $1400!  https://t.co/8PqlKsDJe0 -   $work $siri $nke $lyft $wmt $v $wfc $hal $googl 2',149
1190,47.0,2020-09-24 20:21:10,b'$NKE Evening Star Daily appearances since 2010: 14 Close 5 days later \xc2\xb1: Avg: 0.03 SD: 2.11 Worst: -6.32 Best: 2.10  10 days later: Avg: 0.56 SD: 2.51 Worst: -5.72 Best: 5.82  30 days later: Avg: 1.51 SD: 3.73 Worst: -3.04 Best: 10.96',286
1191,48.0,2020-09-24 20:21:02,"b'Looking inside the Dow Jones the big banks Goldman Sachs $GS and JP Morgan $JPM are oversold, as are Chevron, IBM, Travelers, Boeing, and United Health. Nike $NKE is overbought.'",29753
1192,49.0,2020-09-24 20:18:38,b'@LaMonicaBuzz Crazy. These are far better results than $NKE. Just bizarre.',105
1193,50.0,2020-09-24 20:18:15,"b""$NKE breaks below Wednesday's low: https://t.co/IrRwh8amju Sentiment: Neutral #NKE #Nike""",848
1194,51.0,2020-09-24 20:04:38,b'Watchlist for next days  $intc $aapl $ko $nke  #DowJons',359
