,date_time,neg_x,neu_x,pos_x,compound_x,change in sentiment headlines,change in sentiment headlines (t-1),change in sentiment headlines (t-2),change in sentiment headlines (t-3),followers_count,neg_y,neu_y,pos_y,compound_y,scaled_followers_count,adj compound,change in sentiment twitter,change in sentiment twitter (t-1),change in sentiment twitter (t-2),change in sentiment twitter (t-3),Scaled Volume,Scaled Volume (t-1),Scaled Volume (t-2),Scaled Volume (t-3),Percent Price Change in Current Period,Returns (1 period),Returns (2 period),Returns (3 period),Returns (4 period)
29,2020-09-25 11:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.8905000000000001,0.082,0.30135,1.0013746494218387,0.30140212006690237,0.2376513061297447,0.06375081393715767,0.0,0.0,0.0339421,0.0528466,0.0702337,0.1065228,0.0,0.0,0.0,0.0,0.0
30,2020-09-25 11:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.882,0.078,0.0,1.0004702748022078,0.0,0.0,0.2376513061297447,0.06375081393715767,0.0,0.0293715,0.0339421,0.0528466,0.0702337,0.0,0.0,0.0,0.0,0.0
31,2020-09-25 12:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,260.5,0.0,0.888,0.063,0.15295,1.0005543284433265,0.15339616864352318,0.15339616864352318,0.0,0.2376513061297447,0.06375081393715767,0.0289491,0.0293715,0.0339421,0.0528466,0.0,0.0,0.0,0.0,0.0
32,2020-09-25 12:30:00,0.0,0.8725,0.1275,0.31245,0.31245,0.0,0.0,0.0,184.0,0.0,0.8815,0.1185,0.51315,1.000391541011793,0.5163630462954688,0.36296687765194563,0.15339616864352318,0.0,0.2376513061297447,0.022056,0.0289491,0.0293715,0.0339421,0.0,0.0,0.0,0.0,0.0
33,2020-09-25 13:00:00,0.0,1.0,0.0,0.0,0.0,0.31245,0.0,0.0,242.0,0.0,0.879,0.088,0.28459999999999996,1.0005149615481193,0.2847106601296341,-0.23165238616583472,0.36296687765194563,0.15339616864352318,0.0,0.0262936,0.022056,0.0289491,0.0293715,0.0,0.0,0.0,0.0,0.0
34,2020-09-25 13:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.31245,0.0,646.0,0.0,0.886,0.075,0.0,1.0013746494218387,0.0,0.0,-0.23165238616583472,0.36296687765194563,0.15339616864352318,0.0293723,0.0262936,0.022056,0.0289491,0.0,0.0,0.0,0.0,0.0
35,2020-09-25 14:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31245,646.0,0.0,0.895,0.079,0.2924,1.0013746494218387,0.2924466657303729,0.2924466657303729,0.0,-0.23165238616583472,0.36296687765194563,0.0262098,0.0293723,0.0262936,0.022056,0.0,0.0,0.0,0.0,0.0
36,2020-09-25 14:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.908,0.026,0.0,1.000927781962727,0.0,0.0,0.2924466657303729,0.0,-0.23165238616583472,0.0281503,0.0262098,0.0293723,0.0262936,0.0,0.0,0.0,0.0,0.0
37,2020-09-25 15:00:00,0.0,0.7020000000000001,0.298,0.1779,0.1779,0.0,0.0,0.0,538.0,0.0,0.876,0.109,0.4404,1.0011448318714384,0.44101195561967754,0.44101195561967754,0.0,0.2924466657303729,0.0,0.0351461,0.0281503,0.0262098,0.0293723,0.0,0.0,0.0,0.0,0.0
38,2020-09-25 15:30:00,0.0,0.725,0.275,0.5859,0.408,0.1779,0.0,0.0,436.0,0.0,0.9225000000000001,0.049,0.0,1.000927781962727,0.0,0.0,0.44101195561967754,0.0,0.2924466657303729,0.0760179,0.0351461,0.0281503,0.0262098,0.0,0.0,0.0,0.0,0.0
