,date_time,neg_x,neu_x,pos_x,compound_x,change in sentiment headlines,change in sentiment headlines (t-1),change in sentiment headlines (t-2),change in sentiment headlines (t-3),followers_count,neg_y,neu_y,pos_y,compound_y,scaled_followers_count,adj compound,change in sentiment twitter,change in sentiment twitter (t-1),change in sentiment twitter (t-2),change in sentiment twitter (t-3),Scaled Volume,Scaled Volume (t-1),Scaled Volume (t-2),Scaled Volume (t-3),Percent Price Change in Current Period,Returns (1 period),Returns (2 period),Returns (3 period),Returns (4 period)
23,2020-09-24 14:30:00,0.0,0.892,0.10800000000000001,0.1779,0.0,0.1779,0.0,0.0,442.0,0.0,0.974,0.0,0.0,1.0002042542179421,0.0,0.0,-0.3272674139891033,0.20292237923815945,-0.3516643929444492,0.0333715,0.0373722,0.052202,0.0436962,-0.9323250416622566,-0.009231783712495889,-0.013987880566769806,-0.01605098172826447,-0.012487676634899803
24,2020-09-24 15:00:00,0.0,0.688,0.312,0.7089,0.5309999999999999,0.0,0.1779,0.0,544.0,0.0,0.891,0.0975,0.36819999999999997,1.0002513898066978,0.36821182040416456,0.36821182040416456,0.0,-0.3272674139891033,0.20292237923815945,0.0377897,0.0333715,0.0373722,0.052202,-0.14902733962327114,-0.0008914991940516259,-0.010115052778808087,-0.014866909576569665,-0.016928171485041554
25,2020-09-24 15:30:00,0.16,0.84,0.0,-0.2732,-0.9821,0.5309999999999999,0.0,0.1779,442.0,0.0,0.889,0.061,0.4404,1.0002042542179421,0.4404020351483616,0.07219021474419707,0.36821182040416456,0.0,-0.3272674139891033,0.0856231,0.0377897,0.0333715,0.0373722,0.5350576473937335,0.005415487870834346,0.004519160773710507,-0.004754342853610316,-0.00953193327422408
26,2020-09-25 09:30:00,0.146,0.6940000000000001,0.16,0.0516,0.0516,0.0,0.0,0.0,186.0,0.0,0.903,0.0335,0.0,1.000085953132437,0.0,0.0,-0.1711068717218815,-0.03009482659186591,-0.2991110014002043,0.1065228,0.0856231,0.0377897,0.0333715,0.0,0.0,0.0,0.0,0.0
27,2020-09-25 10:00:00,0.146,0.6940000000000001,0.16,0.0516,0.0,0.0516,0.0,0.0,144.5,0.0,0.9195,0.078,0.3452,1.0000667754174042,0.3452242247350934,0.3452242247350934,0.0,-0.1711068717218815,-0.03009482659186591,0.0702337,0.1065228,0.0856231,0.0377897,0.0,0.0,0.0,0.0,0.0
28,2020-09-25 10:30:00,0.146,0.6940000000000001,0.16,0.0516,0.0,0.0,0.0516,0.0,102.0,0.0,0.951,0.048,0.2023,1.000047135588756,0.20230514170714012,-0.14291908302795328,0.3452242247350934,0.0,-0.1711068717218815,0.0528466,0.0702337,0.1065228,0.0856231,0.0,0.0,0.0,0.0,0.0
29,2020-09-25 11:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0516,701.0,0.0,0.914,0.0,0.0,1.0003239416442926,0.0,0.0,-0.14291908302795328,0.3452242247350934,0.0,0.0339421,0.0528466,0.0702337,0.1065228,0.0,0.0,0.0,0.0,0.0
30,2020-09-25 11:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,0.877,0.097,0.4926,1.000364607642435,0.4926015934601681,0.4926015934601681,0.0,-0.14291908302795328,0.3452242247350934,0.0293715,0.0339421,0.0528466,0.0702337,0.0,0.0,0.0,0.0,0.0
31,2020-09-25 12:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.905,0.078,0.3724,1.0001136799493524,0.37248346418850536,-0.12011812927166271,0.4926015934601681,0.0,-0.14291908302795328,0.0289491,0.0293715,0.0339421,0.0528466,0.0,0.0,0.0,0.0,0.0
32,2020-09-25 12:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4396.0,0.0,0.944,0.05,0.296,1.002031451452654,0.29662223783139324,-0.07586122635711212,-0.12011812927166271,0.4926015934601681,0.0,0.022056,0.0289491,0.0293715,0.0339421,0.0,0.0,0.0,0.0,0.0
33,2020-09-25 13:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.875,0.083,0.50615,1.0000554536338304,0.5063077529494402,0.20968551511804695,-0.07586122635711212,-0.12011812927166271,0.4926015934601681,0.0262936,0.022056,0.0289491,0.0293715,0.0,0.0,0.0,0.0,0.0
34,2020-09-25 13:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,0.84,0.139,0.4404,1.0003438125297486,0.44053228464350247,-0.06577546830593772,0.20968551511804695,-0.07586122635711212,-0.12011812927166271,0.0293723,0.0262936,0.022056,0.0289491,0.0,0.0,0.0,0.0,0.0
35,2020-09-25 14:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.938,0.062,0.4019,1.0000503703840626,0.4019137435361858,-0.03861854110731666,-0.06577546830593772,0.20968551511804695,-0.07586122635711212,0.0262098,0.0293723,0.0262936,0.022056,0.0,0.0,0.0,0.0,0.0
36,2020-09-25 14:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,0.9025000000000001,0.064,0.05795,1.0027957873722833,0.058209155833953335,-0.34370458770223244,-0.03861854110731666,-0.06577546830593772,0.20968551511804695,0.0281503,0.0262098,0.0293723,0.0262936,0.0,0.0,0.0,0.0,0.0
37,2020-09-25 15:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.886,0.091,0.4404,1.0000341964075288,0.4404150600978757,0.3822059042639223,-0.34370458770223244,-0.03861854110731666,-0.06577546830593772,0.0351461,0.0281503,0.0262098,0.0293723,0.0,0.0,0.0,0.0,0.0
38,2020-09-25 15:30:00,0.0,0.725,0.275,0.5859,0.5859,0.0,0.0,0.0,146.0,0.0,0.929,0.0525,0.0386,1.000067468587827,0.03860260428749013,-0.40181245581038555,0.3822059042639223,-0.34370458770223244,-0.03861854110731666,0.0760179,0.0351461,0.0281503,0.0262098,0.0,0.0,0.0,0.0,0.0
