,date_time,neg_x,neu_x,pos_x,compound_x,change in sentiment_x,followers_count,neg_y,neu_y,pos_y,compound_y,scaled_followers_count,adj compound,change in sentiment_y,Price Change,returns
26,2020-09-25 09:30:00,0.0,0.58,0.42,0.4404,0.4404,5283.0,0.0,1.0,0.0,0.0,1.0002360709852003,0.0,0.0,0.0,0.0
27,2020-09-25 10:00:00,0.0,0.58,0.42,0.4404,0.0,646.0,0.0,0.886,0.078,0.5423,1.0000288665259207,0.5424243863919443,0.0,0.0,0.0
28,2020-09-25 10:30:00,0.218,0.667,0.115,-0.4019,0.0,1115.0,0.0,1.0,0.0,0.0,1.0000498238024793,0.0,0.5424243863919443,0.0,0.0
29,2020-09-25 11:00:00,0.218,0.667,0.115,-0.4019,-0.8423,3126.5,0.0,0.9085000000000001,0.07100000000000001,0.34765,1.000139707729553,0.3478336303472447,-0.5424243863919443,0.0,0.0
30,2020-09-25 11:30:00,0.218,0.667,0.115,-0.4019,0.0,251.0,0.0,0.917,0.075,0.5097,1.000011215941186,0.5097006756956631,0.3478336303472447,0.0,0.0
31,2020-09-25 12:00:00,0.0,1.0,0.0,0.0,0.0,646.0,0.0,0.899,0.091,0.3899,1.0000288665259207,0.38990116732030433,0.16186704534841845,0.0,0.0
32,2020-09-25 12:30:00,0.0,1.0,0.0,0.0,0.4019,213.0,0.0,0.8845000000000001,0.089,0.296,1.0000095179102495,0.29601675831416274,-0.1197995083753588,0.0,0.0
33,2020-09-25 13:00:00,0.0,1.0,0.0,0.0,0.0,159.0,0.0,0.8965000000000001,0.0435,0.0,1.0000071049189185,0.0,-0.09388440900614159,0.0,0.0
34,2020-09-25 13:30:00,0.0,1.0,0.0,0.0,0.0,264.5,0.0,0.921,0.039,0.0,1.0000118191890186,0.0,-0.29601675831416274,0.0,0.0
35,2020-09-25 14:00:00,0.0,1.0,0.0,0.0,0.0,1362.0,0.0,0.935,0.033,0.0,1.0000608610035666,0.0,0.0,0.0,0.0
36,2020-09-25 14:30:00,0.0,1.0,0.0,0.0,0.0,824.0,0.0,0.938,0.052,0.10185,1.0000368204603076,0.10190391647930981,0.0,0.0,0.0
37,2020-09-25 15:00:00,0.0,1.0,0.0,0.0,0.0,718.0,0.0,0.912,0.062,0.3164,1.0000320838476953,0.316455987833519,0.10190391647930981,0.0,0.0
38,2020-09-25 15:30:00,0.0,0.725,0.275,0.5859,0.0,969.0,0.0,0.842,0.109,0.296,1.000043299788881,0.2960001058141384,0.21455207135420923,0.0,0.0
